Customer_ID,Action_ID,Action,Reward
C01023,0,No Offer,0.3007773059138089
C01024,0,No Offer,0.24913158834941962
C01025,1,Savings Offer,0.6109542204010561
C01026,0,No Offer,0.009094454930859024
C01027,1,Savings Offer,0.42555752916433537
C01028,1,Savings Offer,0.1732425924622319
C01029,0,No Offer,0.18780130289335284
C01030,2,Credit Card Offer,0.3147857810155202
C01031,4,Investment Offer,1.0963289179580182
C01032,3,Personal Loan Offer,0.5897919999400334
C01033,4,Investment Offer,0.41210025299991604
C01034,1,Savings Offer,0.5358545425010582
C01035,2,Credit Card Offer,0.2321257083556165
C01036,3,Personal Loan Offer,0.0009435188933487049
C01037,4,Investment Offer,0.45181432837524255
C01038,2,Credit Card Offer,-0.09889077919477318
C01039,4,Investment Offer,0.6135992433160737
C01040,4,Investment Offer,0.051476078198985226
C01041,3,Personal Loan Offer,0.12303826061032423
C01042,1,Savings Offer,0.19784861788111244
C01043,0,No Offer,-0.20820746637794257
C01044,3,Personal Loan Offer,0.5638765184542439
C01045,3,Personal Loan Offer,0.227119596122101
C01046,1,Savings Offer,0.9927878985042963
C01047,3,Personal Loan Offer,0.2761110305647566
C01048,2,Credit Card Offer,0.3970017290378379
C01049,3,Personal Loan Offer,0.6712991399480166
C01050,4,Investment Offer,0.44141401017708926
C01051,0,No Offer,-0.07505846006173321
C01052,4,Investment Offer,0.43848864099790197
C01053,1,Savings Offer,0.398570089148255
C01054,2,Credit Card Offer,0.3325088076434037
C01055,1,Savings Offer,0.9354890908946436
C01056,2,Credit Card Offer,1.1545906777985415
C01057,4,Investment Offer,0.8835007145511736
C01058,3,Personal Loan Offer,0.4095018940138093
C01059,4,Investment Offer,0.23340221517356685
C01060,0,No Offer,0.4845433278661895
C01061,0,No Offer,0.12967261324326446
C01062,0,No Offer,0.4126306000327345
C01063,4,Investment Offer,0.7040162410098508
C01064,3,Personal Loan Offer,0.05584228356161913
C01065,0,No Offer,0.3512058013346285
C01066,0,No Offer,0.22052141370248723
C01067,4,Investment Offer,1.4156407986238615
C01068,4,Investment Offer,0.6066946784022971
C01069,3,Personal Loan Offer,0.3850097618216836
C01070,1,Savings Offer,1.1012382593556875
C01071,1,Savings Offer,0.5415398703032654
C01072,1,Savings Offer,0.64529963030829
C01073,1,Savings Offer,0.5846506822144146
C01074,4,Investment Offer,0.4963242156153459
C01075,4,Investment Offer,0.9406203716589061
C01076,2,Credit Card Offer,0.3501561955886532
C01077,4,Investment Offer,0.4290558595993171
C01078,1,Savings Offer,0.40084400289622646
C01079,2,Credit Card Offer,0.7295948669778506
C01080,4,Investment Offer,0.8669538945825729
C01081,2,Credit Card Offer,0.39453016078206127
C01082,2,Credit Card Offer,0.6487468648425361
C01083,1,Savings Offer,1.0893856566015923
C01084,2,Credit Card Offer,0.4931629326511708
C01085,2,Credit Card Offer,0.3708126727087864
C01086,1,Savings Offer,0.09591908456315723
C01087,1,Savings Offer,0.1403335447874949
C01088,4,Investment Offer,0.6948204412128877
C01089,1,Savings Offer,0.8019880565202829
C01090,3,Personal Loan Offer,-0.06894231585197896
C01091,1,Savings Offer,0.4149612972530884
C01092,3,Personal Loan Offer,0.5963375899753232
C01093,3,Personal Loan Offer,0.6367182303151906
C01094,0,No Offer,-0.04036332299450651
C01095,4,Investment Offer,0.5571977462632955
C01096,0,No Offer,0.3073004698819513
C01097,2,Credit Card Offer,0.37805355336689844
C01098,1,Savings Offer,0.6621656255669499
C01099,1,Savings Offer,0.6124825411204843
C01100,1,Savings Offer,1.044733611119802
C01101,2,Credit Card Offer,0.34267745964614477
C01102,1,Savings Offer,0.1827360335117062
C01103,0,No Offer,-0.48043631727423813
C01104,3,Personal Loan Offer,0.806234574216416
C01105,4,Investment Offer,0.3104423015344451
C01106,4,Investment Offer,0.6926761574534619
C01107,4,Investment Offer,0.3228999687446858
C01108,4,Investment Offer,0.05819334467822623
C01109,0,No Offer,-0.012750812855620866
C01110,4,Investment Offer,0.045043522946919046
C01111,4,Investment Offer,0.1123559944295585
C01112,0,No Offer,0.34151788320782495
C01113,2,Credit Card Offer,0.47012515445579084
C01114,1,Savings Offer,0.3983146218187967
C01115,3,Personal Loan Offer,0.6767013146445011
C01116,3,Personal Loan Offer,-0.36281835583953004
C01117,4,Investment Offer,0.406311406781186
C01118,0,No Offer,0.26602743822821406
C01119,0,No Offer,0.11021112774832872
C01120,2,Credit Card Offer,0.7058910321014392
C01121,0,No Offer,0.33757402677392273
C01122,4,Investment Offer,0.6088330005652903
C01123,2,Credit Card Offer,0.3667509188607516
C01124,1,Savings Offer,0.2826392229766931
C01125,1,Savings Offer,0.22654753446850398
C01126,4,Investment Offer,-0.2603353273670241
C01127,2,Credit Card Offer,0.5196962884511933
C01128,2,Credit Card Offer,0.3466930635611623
C01129,1,Savings Offer,0.6345813798890182
C01130,2,Credit Card Offer,0.7717681198107843
C01131,2,Credit Card Offer,0.43542483861785164
C01132,0,No Offer,0.26846419762911417
C01133,4,Investment Offer,0.11215577020008069
C01134,4,Investment Offer,1.1207483004001777
C01135,0,No Offer,-0.11469182815770139
C01136,1,Savings Offer,0.14872223485142033
C01137,4,Investment Offer,0.4925907895071924
C01138,3,Personal Loan Offer,0.7566355732107374
C01139,2,Credit Card Offer,0.24762753769483348
C01140,2,Credit Card Offer,0.2731065284700068
C01141,1,Savings Offer,-0.11150894968023783
C01142,2,Credit Card Offer,0.5399399062211347
C01143,1,Savings Offer,0.3748881001671134
C01144,3,Personal Loan Offer,0.6603627459711509
C01145,2,Credit Card Offer,0.5203022219206349
C01146,0,No Offer,0.3984026709981064
C01147,3,Personal Loan Offer,0.4028324429874708
C01148,2,Credit Card Offer,0.6132644579880975
C01149,3,Personal Loan Offer,0.041464667668480615
C01150,4,Investment Offer,1.2039936517786378
C01151,2,Credit Card Offer,0.6835736181544929
C01152,2,Credit Card Offer,0.6138571966538204
C01153,0,No Offer,0.21427652244024076
C01154,2,Credit Card Offer,0.5858412694785684
C01155,2,Credit Card Offer,0.04300087310408662
C01156,1,Savings Offer,-0.13256634797356875
C01157,4,Investment Offer,0.5610473469681054
C01158,0,No Offer,-0.2752096665145033
C01159,1,Savings Offer,0.47088761194201484
C01160,3,Personal Loan Offer,0.9701330168062126
C01161,3,Personal Loan Offer,0.2461131720706497
C01162,1,Savings Offer,0.6005000917303708
C01163,2,Credit Card Offer,0.3051196075910811
C01164,2,Credit Card Offer,0.4764307538589664
C01165,0,No Offer,0.007116042755845889
C01166,1,Savings Offer,0.8109342612707828
C01167,0,No Offer,0.3256241102650931
C01168,2,Credit Card Offer,0.8852158604971414
C01169,2,Credit Card Offer,0.10777560927984264
C01170,3,Personal Loan Offer,0.6305231137077791
C01171,1,Savings Offer,0.47014865407576506
C01172,1,Savings Offer,0.5440540042342827
C01173,1,Savings Offer,0.8646022278379643
C01174,0,No Offer,-0.02604599564801459
C01175,1,Savings Offer,0.23838171297819483
C01176,1,Savings Offer,0.6338877752078986
C01177,1,Savings Offer,0.33114022534406673
C01178,0,No Offer,-0.1357468215522481
C01179,2,Credit Card Offer,0.21982856180643828
C01180,1,Savings Offer,0.5914898166638842
C01181,4,Investment Offer,0.39244592717952514
C01182,2,Credit Card Offer,0.47507248384078893
C01183,1,Savings Offer,0.2814371129706562
C01184,0,No Offer,0.18420432353464566
C01185,0,No Offer,0.4851672958337063
C01186,0,No Offer,0.1572813193042711
C01187,0,No Offer,0.13557238848716097
C01188,0,No Offer,-0.18121360972740508
C01189,2,Credit Card Offer,0.3209755525833724
C01190,4,Investment Offer,0.7252822079016356
C01191,3,Personal Loan Offer,1.0087335645407711
C01192,3,Personal Loan Offer,0.412848070425422
C01193,4,Investment Offer,0.496770350064538
C01194,3,Personal Loan Offer,0.7577915257256461
C01195,3,Personal Loan Offer,0.46634550827656296
C01196,0,No Offer,0.04189640077394138
C01197,1,Savings Offer,0.17974125544339276
C01198,1,Savings Offer,0.32317693014008586
C01199,1,Savings Offer,0.19259065892116767
C01200,0,No Offer,-0.10209104393322511
C01201,3,Personal Loan Offer,0.9465569957435589
C01202,0,No Offer,0.3829412925843413
C01203,2,Credit Card Offer,0.5234771727414897
C01204,2,Credit Card Offer,0.7636720593677977
C01205,0,No Offer,0.29659087292994063
C01206,4,Investment Offer,0.6484259895120388
C01207,1,Savings Offer,0.48587440465151116
C01208,3,Personal Loan Offer,0.4212326384046189
C01209,3,Personal Loan Offer,0.19896894222171793
C01210,4,Investment Offer,0.8961010466445699
C01211,4,Investment Offer,0.7753677427494491
C01212,0,No Offer,-0.13785595678623724
C01213,3,Personal Loan Offer,0.3759143472022653
C01214,0,No Offer,-0.0008633086507769464
C01215,2,Credit Card Offer,0.5431155886657903
C01216,0,No Offer,0.13636714571142045
C01217,0,No Offer,0.5626961656228944
C01218,2,Credit Card Offer,0.5156497923793657
C01219,1,Savings Offer,0.5912332068902745
C01220,4,Investment Offer,0.16570907799707713
C01221,4,Investment Offer,0.7963475319994454
C01222,2,Credit Card Offer,-0.35447238448912677
C01223,4,Investment Offer,0.9408495982487158
C01224,3,Personal Loan Offer,0.5256081050382306
C01225,1,Savings Offer,0.3002076204852268
C01226,0,No Offer,0.3964009050176814
C01227,4,Investment Offer,0.7449768133991582
C01228,0,No Offer,0.1861652663083725
C01229,1,Savings Offer,0.21541630386810223
C01230,3,Personal Loan Offer,0.12399165861813988
C01231,3,Personal Loan Offer,0.5664539926338414
C01232,0,No Offer,0.16738660262163588
C01233,4,Investment Offer,0.62710846893031
C01234,0,No Offer,0.05688297278206047
C01235,2,Credit Card Offer,0.3545819329966675
C01236,2,Credit Card Offer,0.4540451045034614
C01237,4,Investment Offer,0.26116428410935605
C01238,2,Credit Card Offer,0.7109120376036994
C01239,1,Savings Offer,0.35602972906007574
C01240,1,Savings Offer,0.5498229185366423
C01241,1,Savings Offer,0.5918446730001906
C01242,0,No Offer,0.11166143370709583
C01243,3,Personal Loan Offer,0.31464162867237255
C01244,0,No Offer,0.4343230842437825
C01245,1,Savings Offer,0.6773993647625159
C01246,2,Credit Card Offer,0.40707082984454857
C01247,3,Personal Loan Offer,0.4925512130264147
C01248,0,No Offer,0.33332492810328523
C01249,3,Personal Loan Offer,0.6097540067305262
C01250,4,Investment Offer,0.7194535105691228
C01251,2,Credit Card Offer,0.5885287274406028
C01252,3,Personal Loan Offer,0.595729845348335
C01253,1,Savings Offer,0.8345331141636863
C01254,1,Savings Offer,0.29308556974067884
C01255,1,Savings Offer,0.2884353823278196
C01256,4,Investment Offer,0.6859371770998981
C01257,4,Investment Offer,0.33273958419464716
C01258,3,Personal Loan Offer,0.45305677114599296
C01259,2,Credit Card Offer,0.7704053097753537
C01260,2,Credit Card Offer,0.38452026252277455
C01261,0,No Offer,-0.10879111317831079
C01262,3,Personal Loan Offer,0.3600148042292284
C01263,3,Personal Loan Offer,0.31706102366163924
C01264,4,Investment Offer,1.163590803112759
C01265,1,Savings Offer,0.5267744102290143
C01266,1,Savings Offer,0.8768161932612037
C01267,2,Credit Card Offer,0.06622912011621132
C01268,2,Credit Card Offer,0.7556426079819355
C01269,3,Personal Loan Offer,0.5706554712888627
C01270,2,Credit Card Offer,0.4404019194608041
C01271,3,Personal Loan Offer,0.922850231493847
C01272,0,No Offer,0.11009866238405991
C01273,3,Personal Loan Offer,0.16752440920122708
C01274,2,Credit Card Offer,0.8121653281484822
C01275,1,Savings Offer,0.6261827667712033
C01276,0,No Offer,0.3877266086842665
C01277,1,Savings Offer,0.349589398082479
C01278,0,No Offer,-0.20392352379592882
C01279,4,Investment Offer,0.8077088520160032
C01280,2,Credit Card Offer,0.33868269152469
C01281,4,Investment Offer,0.5612803877308786
C01282,4,Investment Offer,0.5454513012239053
C01283,0,No Offer,-0.002599845976599721
C01284,4,Investment Offer,0.637422186835638
C01285,4,Investment Offer,0.7488866809239934
C01286,3,Personal Loan Offer,0.29457248885054166
C01287,4,Investment Offer,0.26988433859398875
C01288,3,Personal Loan Offer,0.7210676489909769
C01289,0,No Offer,-0.12420289405549183
C01290,3,Personal Loan Offer,0.4163746481534766
C01291,4,Investment Offer,0.5815172330805646
C01292,0,No Offer,0.17369476755124533
C01293,4,Investment Offer,0.5639179404390158
C01294,0,No Offer,0.18438642936559352
C01295,4,Investment Offer,0.7849618992487222
C01296,3,Personal Loan Offer,0.861308592790877
C01297,4,Investment Offer,0.6145537926224967
C01298,2,Credit Card Offer,0.3886316437229899
C01299,1,Savings Offer,0.04509382486024732
C01300,2,Credit Card Offer,0.7417186273277765
C01301,3,Personal Loan Offer,0.22170726406225705
C01302,4,Investment Offer,0.33432259830862743
C01303,4,Investment Offer,0.30284651887382574
C01304,1,Savings Offer,0.15553982179533185
C01305,0,No Offer,0.4427979041798099
C01306,1,Savings Offer,0.2192380934975513
C01307,4,Investment Offer,1.0946273296494682
C01308,2,Credit Card Offer,0.6234594340812185
C01309,4,Investment Offer,0.4276381603303018
C01310,3,Personal Loan Offer,0.4218257016629869
C01311,4,Investment Offer,1.17600508861387
C01312,1,Savings Offer,1.0756995524752415
C01313,0,No Offer,-0.28134537564319195
C01314,1,Savings Offer,0.7231123556082816
C01315,3,Personal Loan Offer,0.5614756255993761
C01316,1,Savings Offer,0.5271999434387691
C01317,2,Credit Card Offer,-0.11239632477468364
C01318,4,Investment Offer,0.4197124213976295
C01319,3,Personal Loan Offer,0.4230481198621824
C01320,4,Investment Offer,1.064891583087636
C01321,0,No Offer,-0.19441053175885553
C01322,4,Investment Offer,1.0033769495570413
C01323,1,Savings Offer,0.47296298530791
C01324,3,Personal Loan Offer,0.48023047357095827
C01325,3,Personal Loan Offer,0.28704241470090547
C01326,4,Investment Offer,1.3685170053750684
C01327,0,No Offer,0.009525707685896126
C01328,3,Personal Loan Offer,1.0007746464149552
C01329,0,No Offer,0.23022617811016882
C01330,0,No Offer,0.30115271701488744
C01331,2,Credit Card Offer,0.5706172944537066
C01332,4,Investment Offer,1.2334260087705418
C01333,2,Credit Card Offer,0.6438193750082006
C01334,1,Savings Offer,0.48586830653061786
C01335,2,Credit Card Offer,0.8134294946766136
C01336,4,Investment Offer,0.6151736647722057
C01337,1,Savings Offer,0.7063925457042051
C01338,2,Credit Card Offer,0.2218163897227966
C01339,4,Investment Offer,0.6516688170683241
C01340,1,Savings Offer,0.802777275827879
C01341,0,No Offer,-0.0838053009585817
C01342,1,Savings Offer,0.2839909935016623
C01343,0,No Offer,0.32785505217884453
C01344,2,Credit Card Offer,0.05564427097216712
C01345,2,Credit Card Offer,0.7510996196684144
C01346,2,Credit Card Offer,0.3984831669142867
C01347,2,Credit Card Offer,0.6272333220825808
C01348,1,Savings Offer,0.3938930221054948
C01349,2,Credit Card Offer,0.6711958321292518
C01350,0,No Offer,-0.18617067495525425
C01351,4,Investment Offer,0.0334187259381844
C01352,0,No Offer,-0.43239997497501537
C01353,0,No Offer,-0.05445730796105015
C01354,0,No Offer,-0.1633595431233797
C01355,4,Investment Offer,0.8490120862814435
C01356,1,Savings Offer,0.11884805054675482
C01357,2,Credit Card Offer,-0.05463936768339145
C01358,3,Personal Loan Offer,0.8646980963149637
C01359,3,Personal Loan Offer,0.5423873284837295
C01360,0,No Offer,-0.05816254115076533
C01361,1,Savings Offer,0.35564888969136754
C01362,1,Savings Offer,0.6311116822147741
C01363,0,No Offer,-0.061426689207869645
C01364,0,No Offer,-0.257405378219867
C01365,4,Investment Offer,0.876386698048014
C01366,1,Savings Offer,0.8788038524935058
C01367,3,Personal Loan Offer,-0.13329268949266793
C01368,1,Savings Offer,0.4584293880411681
C01369,3,Personal Loan Offer,0.13688475896842373
C01370,3,Personal Loan Offer,0.150517885435674
C01371,2,Credit Card Offer,0.3790855766268494
C01372,3,Personal Loan Offer,-0.1326022752241356
C01373,3,Personal Loan Offer,0.36328890372398165
C01374,0,No Offer,-0.18618690210276628
C01375,0,No Offer,0.3119087192762865
C01376,2,Credit Card Offer,0.5408114400619835
C01377,3,Personal Loan Offer,0.21621399700914723
C01378,4,Investment Offer,0.7103519207833454
C01379,3,Personal Loan Offer,-0.02146611876029758
C01380,3,Personal Loan Offer,0.8383873723660091
C01381,1,Savings Offer,0.6450434181107336
C01382,2,Credit Card Offer,-0.12015652843421021
C01383,4,Investment Offer,0.12558021358590526
C01384,2,Credit Card Offer,0.815697373450288
C01385,2,Credit Card Offer,0.7230262383590591
C01386,1,Savings Offer,0.3788534205825189
C01387,3,Personal Loan Offer,0.3056395348978683
C01388,2,Credit Card Offer,0.4093136026315234
C01389,0,No Offer,0.15140791373180706
C01390,3,Personal Loan Offer,0.3380296053045069
C01391,4,Investment Offer,1.2104005318449018
C01392,4,Investment Offer,0.3913103035275907
C01393,4,Investment Offer,0.3165260399336257
C01394,3,Personal Loan Offer,0.37003262020249994
C01395,2,Credit Card Offer,0.8066722193616663
C01396,2,Credit Card Offer,-0.20866540757002988
C01397,3,Personal Loan Offer,0.9130732947756152
C01398,3,Personal Loan Offer,0.7425610995520617
C01399,2,Credit Card Offer,0.6013177178056346
C01400,2,Credit Card Offer,0.13993526163687126
C01401,2,Credit Card Offer,0.08324551518899626
C01402,0,No Offer,-0.1471803044483576
C01403,2,Credit Card Offer,0.7715748285841779
C01404,2,Credit Card Offer,0.5846115019207899
C01405,2,Credit Card Offer,0.36015633715900497
C01406,0,No Offer,0.25571227459239637
C01407,2,Credit Card Offer,0.44142351375458205
C01408,4,Investment Offer,0.8638977678642199
C01409,1,Savings Offer,0.5495385379092924
C01410,4,Investment Offer,0.38496618052135123
C01411,3,Personal Loan Offer,0.9763882331697182
C01412,1,Savings Offer,0.32645855985906314
C01413,2,Credit Card Offer,0.5451257747780898
C01414,3,Personal Loan Offer,0.6057599633580104
C01415,3,Personal Loan Offer,0.5601243691936145
C01416,4,Investment Offer,0.21623145424050555
C01417,2,Credit Card Offer,0.1378472281862238
C01418,2,Credit Card Offer,0.43679463088069
C01419,0,No Offer,0.2472804543597319
C01420,4,Investment Offer,1.012282823639858
C01421,4,Investment Offer,0.29049949005356557
C01422,0,No Offer,-0.10658150914806437
C01423,3,Personal Loan Offer,0.34535597038433885
C01424,2,Credit Card Offer,0.008308531382739459
C01425,3,Personal Loan Offer,0.2556837512463983
C01426,0,No Offer,0.31565924840671955
C01427,1,Savings Offer,0.5086951392747306
C01428,2,Credit Card Offer,0.6857977227808418
C01429,1,Savings Offer,0.9095552949077723
C01430,4,Investment Offer,0.4461610011135194
C01431,4,Investment Offer,0.8969550488563951
C01432,1,Savings Offer,0.22922004410937608
C01433,0,No Offer,-0.04245554724128485
C01434,3,Personal Loan Offer,0.17635932905180018
C01435,1,Savings Offer,0.5777172573281948
C01436,2,Credit Card Offer,0.9797368136074857
C01437,4,Investment Offer,0.2507324347392157
C01438,3,Personal Loan Offer,0.44608024148342973
C01439,0,No Offer,0.19304244181354152
C01440,3,Personal Loan Offer,0.9551171151491371
C01441,2,Credit Card Offer,-0.10237782906252663
C01442,3,Personal Loan Offer,0.4272470559529431
C01443,4,Investment Offer,0.24092128840671292
C01444,0,No Offer,-0.008744503623354237
C01445,4,Investment Offer,0.15300831469149062
C01446,0,No Offer,0.13766937198353077
C01447,4,Investment Offer,1.3382529368199387
C01448,0,No Offer,0.08249501162933659
C01449,2,Credit Card Offer,0.16532858113798932
C01450,1,Savings Offer,0.6390238295113451
C01451,4,Investment Offer,0.7314346710070213
C01452,4,Investment Offer,0.8028921358650949
C01453,2,Credit Card Offer,0.781376116430643
C01454,2,Credit Card Offer,0.38356948770355725
C01455,2,Credit Card Offer,0.7442818734661766
C01456,4,Investment Offer,0.5538638645550322
C01457,3,Personal Loan Offer,0.36866045596482633
C01458,4,Investment Offer,0.4654144107983278
C01459,3,Personal Loan Offer,0.43861149037035235
C01460,4,Investment Offer,0.5676295663314016
C01461,1,Savings Offer,0.7617282458088459
C01462,1,Savings Offer,0.5724619375775051
C01463,0,No Offer,0.7738031408657206
C01464,1,Savings Offer,0.5827013354824851
C01465,4,Investment Offer,0.4371360836018009
C01466,1,Savings Offer,0.7387195274823444
C01467,4,Investment Offer,0.709396217115095
C01468,2,Credit Card Offer,0.5098194142087726
C01469,1,Savings Offer,0.371862089468478
C01470,4,Investment Offer,0.19724451903555146
C01471,3,Personal Loan Offer,0.7480708591967251
C01472,1,Savings Offer,0.1776628727846553
C01473,3,Personal Loan Offer,0.2202571234690572
C01474,0,No Offer,0.09422874532722575
C01475,4,Investment Offer,0.6124128397708386
C01476,2,Credit Card Offer,0.24115672637285168
C01477,1,Savings Offer,0.5069471733219568
C01478,2,Credit Card Offer,0.603403783239238
C01479,4,Investment Offer,0.23993272993595538
C01480,0,No Offer,0.04282988247469105
C01481,4,Investment Offer,0.1341266953882645
C01482,0,No Offer,-0.21756259539827788
C01483,2,Credit Card Offer,0.5366880592584358
C01484,3,Personal Loan Offer,-0.22808781836167907
C01485,2,Credit Card Offer,0.7614655387363873
C01486,4,Investment Offer,0.5629554122798378
C01487,1,Savings Offer,0.3806170966939176
C01488,3,Personal Loan Offer,0.8492433251244516
C01489,4,Investment Offer,0.03826569176650785
C01490,0,No Offer,0.33693319803641436
C01491,2,Credit Card Offer,0.3115309087477261
C01492,0,No Offer,-0.4450929620589968
C01493,0,No Offer,-0.168869307514179
C01494,2,Credit Card Offer,0.17713018425888172
C01495,0,No Offer,-0.08399172137440893
C01496,0,No Offer,-0.06752470066124147
C01497,1,Savings Offer,0.7268930350298373
C01498,4,Investment Offer,0.6221212942208884
C01499,0,No Offer,-0.06371464261491312
C01500,4,Investment Offer,0.6841389424747482
C01501,1,Savings Offer,0.43735996759337536
C01502,2,Credit Card Offer,0.9742098043764
C01503,3,Personal Loan Offer,-0.1044819977184912
C01504,1,Savings Offer,0.3213373086071358
C01505,0,No Offer,0.1471764770402002
C01506,1,Savings Offer,0.5079147600704594
C01507,1,Savings Offer,0.4405799870427545
C01508,3,Personal Loan Offer,0.682397063655829
C01509,2,Credit Card Offer,0.06174541169086295
C01510,4,Investment Offer,0.7616445320168697
C01511,1,Savings Offer,0.9579755342195198
C01512,3,Personal Loan Offer,0.9863982594460625
C01513,0,No Offer,-0.24932028534016776
C01514,0,No Offer,-0.016382677694983486
C01515,1,Savings Offer,1.0497239679440717
C01516,1,Savings Offer,1.2869943712892118
C01517,0,No Offer,0.172014128888122
C01518,0,No Offer,-0.12794241273863677
C01519,1,Savings Offer,0.4910868255878939
C01520,1,Savings Offer,0.44556143656507285
C01521,4,Investment Offer,-0.2203483301347905
C01522,4,Investment Offer,0.6671667773206158
C01523,3,Personal Loan Offer,0.9330905418532809
C01524,1,Savings Offer,0.5611401881309831
C01525,2,Credit Card Offer,0.896965908952279
C01526,2,Credit Card Offer,0.18291812673351984
C01527,4,Investment Offer,1.0845503621975452
C01528,4,Investment Offer,0.9590244064894151
C01529,0,No Offer,0.03731961171835015
C01530,3,Personal Loan Offer,0.068750152960659
C01531,2,Credit Card Offer,0.8248306430991488
C01532,2,Credit Card Offer,0.47474403578758695
C01533,1,Savings Offer,0.29450098191113716
C01534,0,No Offer,-0.13952759965336886
C01535,3,Personal Loan Offer,0.5582924718268146
C01536,0,No Offer,-0.1650202923559324
C01537,1,Savings Offer,0.8312391870803242
C01538,0,No Offer,0.08571048563299377
C01539,1,Savings Offer,0.8278396794849473
C01540,4,Investment Offer,0.1088705268571104
C01541,4,Investment Offer,0.6146208753311513
C01542,2,Credit Card Offer,0.45019320575779626
C01543,2,Credit Card Offer,0.433866881465601
C01544,2,Credit Card Offer,0.79792407468121
C01545,0,No Offer,-0.08439466356985954
C01546,3,Personal Loan Offer,0.40357937386825976
C01547,1,Savings Offer,0.7388511204870102
C01548,0,No Offer,-0.6424577279189903
C01549,4,Investment Offer,1.1790518200496243
C01550,0,No Offer,-0.028079620267299113
C01551,4,Investment Offer,0.7474210362490363
C01552,4,Investment Offer,0.6160961617589394
C01553,0,No Offer,0.6547843809228172
C01554,2,Credit Card Offer,0.5991226768026173
C01555,3,Personal Loan Offer,0.47561632935626547
C01556,1,Savings Offer,0.9700541883430709
C01557,2,Credit Card Offer,0.4772390853598102
C01558,1,Savings Offer,1.1673488295740828
C01559,0,No Offer,0.34843219262056446
C01560,0,No Offer,0.11571681830070961
C01561,2,Credit Card Offer,0.38953851933614103
C01562,1,Savings Offer,0.49725489949184876
C01563,2,Credit Card Offer,0.387615173355674
C01564,2,Credit Card Offer,0.7791571156223972
C01565,3,Personal Loan Offer,-0.0562080347334003
C01566,0,No Offer,0.1505348196521428
C01567,2,Credit Card Offer,0.25752308373662924
C01568,1,Savings Offer,0.3382267924085465
C01569,4,Investment Offer,0.46437005338148574
C01570,3,Personal Loan Offer,0.40728955625411045
C01571,4,Investment Offer,0.22568486938412982
C01572,0,No Offer,0.1665368487404227
C01573,3,Personal Loan Offer,0.6619552197111258
C01574,1,Savings Offer,0.9069163926109407
C01575,0,No Offer,-0.09666007557954685
C01576,3,Personal Loan Offer,0.11871462599779843
C01577,4,Investment Offer,0.5954590397059758
C01578,1,Savings Offer,0.6539402171797137
C01579,4,Investment Offer,0.8210758188997193
C01580,4,Investment Offer,0.22503047921469504
C01581,2,Credit Card Offer,0.2631167489317676
C01582,1,Savings Offer,0.6844661915929816
C01583,2,Credit Card Offer,0.28975172311612096
C01584,4,Investment Offer,0.531626212810733
C01585,0,No Offer,0.07771315051828259
C01586,1,Savings Offer,0.28034594825777004
C01587,2,Credit Card Offer,0.680136230565649
C01588,0,No Offer,0.25890886422282494
C01589,1,Savings Offer,0.8742617421514556
C01590,2,Credit Card Offer,0.1285121592199458
C01591,4,Investment Offer,0.3740498160469753
C01592,2,Credit Card Offer,0.5977001130521975
C01593,2,Credit Card Offer,0.8042710360346634
C01594,1,Savings Offer,0.34831322629550565
C01595,2,Credit Card Offer,0.8486515915869817
C01596,0,No Offer,-0.15066770717198652
C01597,0,No Offer,0.005839552864429193
C01598,4,Investment Offer,0.5334604260577603
C01599,2,Credit Card Offer,0.6127824196450784
C01600,2,Credit Card Offer,0.5408172196043441
C01601,4,Investment Offer,0.5733507399572592
C01602,4,Investment Offer,0.5551834446056481
C01603,3,Personal Loan Offer,0.6824241395652274
C01604,4,Investment Offer,1.0570080269832227
C01605,4,Investment Offer,0.6187549133519812
C01606,3,Personal Loan Offer,-0.38579600669746916
C01607,3,Personal Loan Offer,0.4305837502390999
C01608,2,Credit Card Offer,0.4054062518410413
C01609,3,Personal Loan Offer,0.6918319047674624
C01610,1,Savings Offer,0.26448982890374073
C01611,4,Investment Offer,0.4434052733509068
C01612,0,No Offer,0.25655960931108485
C01613,2,Credit Card Offer,0.30372975749799896
C01614,4,Investment Offer,0.8085116634498918
C01615,3,Personal Loan Offer,0.5142379525631068
C01616,4,Investment Offer,0.7944553790175232
C01617,0,No Offer,-0.21180648704461852
C01618,2,Credit Card Offer,0.3802357291452943
C01619,1,Savings Offer,0.20869986899198678
C01620,1,Savings Offer,0.7447107440139572
C01621,3,Personal Loan Offer,0.27097879517151896
C01622,0,No Offer,0.23076975075178613
C01623,2,Credit Card Offer,0.9477538539947639
C01624,2,Credit Card Offer,0.39450349606008783
C01625,3,Personal Loan Offer,0.600777484962833
C01626,0,No Offer,0.32519172260985146
C01627,2,Credit Card Offer,-0.007015091585823141
C01628,1,Savings Offer,0.35998233581006445
C01629,3,Personal Loan Offer,0.028194237654277983
C01630,4,Investment Offer,0.7634346898114663
C01631,4,Investment Offer,0.9381771761373551
C01632,4,Investment Offer,0.8923854226304213
C01633,1,Savings Offer,0.4023127232164063
C01634,3,Personal Loan Offer,0.23915580995501617
C01635,4,Investment Offer,0.612887681047372
C01636,2,Credit Card Offer,0.4630739758761631
C01637,4,Investment Offer,0.6124226621555422
C01638,4,Investment Offer,0.8245176813905742
C01639,2,Credit Card Offer,0.18823354276769974
C01640,3,Personal Loan Offer,0.5248347671827168
